"","time","d238U_0.01","d238U_0.02","d238U_0.03","d238U_0.04","d238U_0.05","d238U_0.06","d238U_0.07","d238U_0.08","d238U_0.09","d238U_0.1","d238U_0.11","d238U_0.12","d238U_0.13","d238U_0.14","d238U_0.15","d238U_0.16","d238U_0.17","d238U_0.18","d238U_0.19","d238U_0.2","d238U_0.21","d238U_0.22","d238U_0.23","d238U_0.24","d238U_0.25","d238U_0.26","d238U_0.27","d238U_0.28","d238U_0.29","d238U_0.3","d238U_0.31","d238U_0.32","d238U_0.33","d238U_0.34","d238U_0.35","d238U_0.36","d238U_0.37","d238U_0.38","d238U_0.39","d238U_0.4","d238U_0.41","d238U_0.42","d238U_0.43","d238U_0.44","d238U_0.45","d238U_0.46","d238U_0.47","d238U_0.48","d238U_0.49","d238U_0.5","d238U_0.51","d238U_0.52","d238U_0.53","d238U_0.54","d238U_0.55","d238U_0.56","d238U_0.57","d238U_0.58","d238U_0.59","d238U_0.6","d238U_0.61","d238U_0.62","d238U_0.63","d238U_0.64","d238U_0.65","d238U_0.66","d238U_0.67","d238U_0.68","d238U_0.69","d238U_0.7","d238U_0.71","d238U_0.72","d238U_0.73","d238U_0.74","d238U_0.75","d238U_0.76","d238U_0.77","d238U_0.78","d238U_0.79","d238U_0.8","d238U_0.81","d238U_0.82","d238U_0.83","d238U_0.84","d238U_0.85","d238U_0.86","d238U_0.87","d238U_0.88","d238U_0.89","d238U_0.9","d238U_0.91","d238U_0.92","d238U_0.93","d238U_0.94","d238U_0.95","d238U_0.96","d238U_0.97","d238U_0.98","d238U_0.99","d238U_1","Nsw_0.01","Nsw_0.02","Nsw_0.03","Nsw_0.04","Nsw_0.05","Nsw_0.06","Nsw_0.07","Nsw_0.08","Nsw_0.09","Nsw_0.1","Nsw_0.11","Nsw_0.12","Nsw_0.13","Nsw_0.14","Nsw_0.15","Nsw_0.16","Nsw_0.17","Nsw_0.18","Nsw_0.19","Nsw_0.2","Nsw_0.21","Nsw_0.22","Nsw_0.23","Nsw_0.24","Nsw_0.25","Nsw_0.26","Nsw_0.27","Nsw_0.28","Nsw_0.29","Nsw_0.3","Nsw_0.31","Nsw_0.32","Nsw_0.33","Nsw_0.34","Nsw_0.35","Nsw_0.36","Nsw_0.37","Nsw_0.38","Nsw_0.39","Nsw_0.4","Nsw_0.41","Nsw_0.42","Nsw_0.43","Nsw_0.44","Nsw_0.45","Nsw_0.46","Nsw_0.47","Nsw_0.48","Nsw_0.49","Nsw_0.5","Nsw_0.51","Nsw_0.52","Nsw_0.53","Nsw_0.54","Nsw_0.55","Nsw_0.56","Nsw_0.57","Nsw_0.58","Nsw_0.59","Nsw_0.6","Nsw_0.61","Nsw_0.62","Nsw_0.63","Nsw_0.64","Nsw_0.65","Nsw_0.66","Nsw_0.67","Nsw_0.68","Nsw_0.69","Nsw_0.7","Nsw_0.71","Nsw_0.72","Nsw_0.73","Nsw_0.74","Nsw_0.75","Nsw_0.76","Nsw_0.77","Nsw_0.78","Nsw_0.79","Nsw_0.8","Nsw_0.81","Nsw_0.82","Nsw_0.83","Nsw_0.84","Nsw_0.85","Nsw_0.86","Nsw_0.87","Nsw_0.88","Nsw_0.89","Nsw_0.9","Nsw_0.91","Nsw_0.92","Nsw_0.93","Nsw_0.94","Nsw_0.95","Nsw_0.96","Nsw_0.97","Nsw_0.98","Nsw_0.99","Nsw_1","fanox_0.01","fanox_0.02","fanox_0.03","fanox_0.04","fanox_0.05","fanox_0.06","fanox_0.07","fanox_0.08","fanox_0.09","fanox_0.1","fanox_0.11","fanox_0.12","fanox_0.13","fanox_0.14","fanox_0.15","fanox_0.16","fanox_0.17","fanox_0.18","fanox_0.19","fanox_0.2","fanox_0.21","fanox_0.22","fanox_0.23","fanox_0.24","fanox_0.25","fanox_0.26","fanox_0.27","fanox_0.28","fanox_0.29","fanox_0.3","fanox_0.31","fanox_0.32","fanox_0.33","fanox_0.34","fanox_0.35","fanox_0.36","fanox_0.37","fanox_0.38","fanox_0.39","fanox_0.4","fanox_0.41","fanox_0.42","fanox_0.43","fanox_0.44","fanox_0.45","fanox_0.46","fanox_0.47","fanox_0.48","fanox_0.49","fanox_0.5","fanox_0.51","fanox_0.52","fanox_0.53","fanox_0.54","fanox_0.55","fanox_0.56","fanox_0.57","fanox_0.58","fanox_0.59","fanox_0.6","fanox_0.61","fanox_0.62","fanox_0.63","fanox_0.64","fanox_0.65","fanox_0.66","fanox_0.67","fanox_0.68","fanox_0.69","fanox_0.7","fanox_0.71","fanox_0.72","fanox_0.73","fanox_0.74","fanox_0.75","fanox_0.76","fanox_0.77","fanox_0.78","fanox_0.79","fanox_0.8","fanox_0.81","fanox_0.82","fanox_0.83","fanox_0.84","fanox_0.85","fanox_0.86","fanox_0.87","fanox_0.88","fanox_0.89","fanox_0.9","fanox_0.91","fanox_0.92","fanox_0.93","fanox_0.94","fanox_0.95","fanox_0.96","fanox_0.97","fanox_0.98","fanox_0.99","fanox_1"
"cur_d238Usw_quant",0,-0.605807741149468,-0.566786596229979,-0.546956664770971,-0.532023928912826,-0.512204246996912,-0.506185936110662,-0.499306341654276,-0.492660338421278,-0.484707581123183,-0.478515270343359,-0.476132045577655,-0.471031827347387,-0.467690533058513,-0.461914839917931,-0.457451905597744,-0.45490601713084,-0.450124036328541,-0.448251396914815,-0.445438602380474,-0.443768709815695,-0.442082228870916,-0.439583369457251,-0.437854714832156,-0.435454493956189,-0.433299768328596,-0.43169443533108,-0.429552084601225,-0.427502330907517,-0.426203368243404,-0.423551798644818,-0.421523211123203,-0.419730248429926,-0.418369553414967,-0.41683085106444,-0.414600286704548,-0.41259718260406,-0.409869571528281,-0.407564599567279,-0.405870033775569,-0.403482791037377,-0.402272531929263,-0.399991225775851,-0.398486611246068,-0.397402386565228,-0.395572121476057,-0.393897706463529,-0.391993866858404,-0.390490259722869,-0.388665638659838,-0.387846992215458,-0.386733087837826,-0.385538884146926,-0.383810646731627,-0.382806798370018,-0.380926016348589,-0.37966970785936,-0.378093944549023,-0.375990780062169,-0.375291452213427,-0.374467287749088,-0.373539119079244,-0.372629422874181,-0.371076361612214,-0.369977726414761,-0.367497168346915,-0.365361299129808,-0.36316032693155,-0.361988149359128,-0.360399462692198,-0.357762980390106,-0.356244090452407,-0.353661447385101,-0.352226374798753,-0.351475874056303,-0.350370851249986,-0.348391773243808,-0.346897613393316,-0.344792836362489,-0.343078165155759,-0.341199215037117,-0.339765740274357,-0.337364664790922,-0.336296176107717,-0.334528971685149,-0.332563927850862,-0.330518856381244,-0.328463464386616,-0.326461350040654,-0.323933901249492,-0.321210481568574,-0.318558038227062,-0.315472802016194,-0.311969876987471,-0.305694833804346,-0.302001150516423,-0.298509145929821,-0.292158097757663,-0.28509657256884,-0.269014207933042,-0.237281309540897,12371089180977.6,13294083745524.3,14317189753398.1,14837679958298.3,15057517993228.3,15291849056719.9,15676837236672.6,15832411878795.6,16109309607246,16287333668357.7,16387981515214.7,16490921579225.4,16629802145984.7,16728293190702,16806658317370.6,16923280167117.7,16978612062995.6,17090541930110.3,17165578688237.3,17281883175527.3,17405700366496.2,17484388688695.7,17524426362534.2,17601544082730.9,17663159241237.9,17742793705120,17796276803596.7,17877445456149.4,17949253886520.1,18005464991554.1,18073900921024.9,18121563428542.5,18191482689140.4,18240173426291.3,18327411781316.1,18371462462291.3,18401820055302.5,18456798825086.5,18497526564390.7,18533327480045.3,18597615352992.8,18661971488417.8,18757392879791.3,18810412715603.5,18852126527060.4,18907340673566.7,18965248313542.9,19030618754448.1,19065982597259.2,19118076762759.1,19158714568105.6,19219727714150.2,19281232894282.7,19314149893320.4,19357523045248.3,19397477713889.6,19419559841248.1,19466923168180.4,19497965248912,19532910358938.8,19575271461822.8,19625697016319.2,19663411800523.7,19719101041937,19781918327398.1,19831662479808.2,19876298433742.8,19903234565369.1,19975294975216.4,20004503632010,20049524078900.5,20090301143985.6,20138857909590,20159667553413.6,20185705961323.9,20207778366222.9,20271111761061.4,20329040930124.2,20376981887608.4,20411678588157.5,20437474186635,20483551863561.3,20550623075031.5,20601422436474.7,20645564227977.4,20705622183529.4,20774535119409.4,20809539432857.3,20867135925645.9,20937270110583,21038001041831.1,21103131033623.7,21203295520222.8,21336056322417.5,21450612264112.1,21568193360466.6,21691575571617.5,21966540807402,22144282729729,23677867238267,-3.8124216355973,-3.52113866925441,-3.32742821560429,-3.18652949752667,-3.13488304144766,-3.08129847866621,-3.06167600272488,-3.03826409004389,-3.00624274387062,-2.99459224966523,-2.97727132430168,-2.96601976267899,-2.95474679918267,-2.94714659822599,-2.94094089182466,-2.93401382819964,-2.92845654872672,-2.91923652509679,-2.91420971124486,-2.90803150891083,-2.89766748833461,-2.88706652832393,-2.87970746920251,-2.86889732288623,-2.86094654060976,-2.85130435694414,-2.83678587563222,-2.82777981665434,-2.82090091273382,-2.81416064137505,-2.80886385738939,-2.80540489006255,-2.80164352540017,-2.79501174005562,-2.78985341716943,-2.78606068237217,-2.77787416511489,-2.77253870343589,-2.76522204142255,-2.76147595777981,-2.75470457114789,-2.74810559200847,-2.74313341993513,-2.73734001342399,-2.73001780766003,-2.72368774777,-2.71247347940683,-2.70666528832116,-2.70084733749194,-2.69552384492072,-2.69106858945822,-2.6861072062923,-2.67956807871603,-2.67244838656678,-2.66741117176031,-2.66408013243595,-2.66106960990672,-2.65599892501488,-2.65213431763439,-2.64408014787698,-2.63857539496883,-2.63121316983285,-2.6272423607391,-2.6254919906815,-2.61947820777857,-2.61671795948522,-2.61266053877828,-2.60852123188265,-2.60329176099368,-2.59662261368928,-2.5899698819505,-2.58495014259594,-2.57872353684318,-2.57447066768275,-2.56978290068823,-2.56335811676648,-2.55745629488547,-2.5519028022722,-2.54270463891843,-2.53609128215839,-2.52703359673688,-2.51694862811739,-2.51143683958102,-2.50716359006442,-2.48679525784816,-2.48035341872406,-2.47123835522103,-2.45501491258765,-2.44777429112413,-2.43380225302333,-2.41648744554397,-2.39068825713222,-2.36829148421873,-2.34999961327086,-2.33782033537127,-2.32328279050949,-2.30117341988562,-2.24318740173122,-2.01532891472637,-1.95291951899499
"cur_d238Usw_quant",1000,-0.605802482243187,-0.566782299567704,-0.546954976789944,-0.532020076480681,-0.512200547633571,-0.506184775159632,-0.4993061345506,-0.492659214381858,-0.484707297598036,-0.478513259251735,-0.476129217781375,-0.471030486749761,-0.467688187442145,-0.461913444498464,-0.457451048587101,-0.454902996415744,-0.450122870165914,-0.448249022270015,-0.445438263765487,-0.443768179016412,-0.442080782697254,-0.439581648041963,-0.437853926356979,-0.435452473994826,-0.433299670741631,-0.431693877831134,-0.429551885894364,-0.427500551539038,-0.426202651600078,-0.423550201745192,-0.421521761252366,-0.419728284538407,-0.418369354135451,-0.41683052440878,-0.414599761074134,-0.41259598481932,-0.409868882712753,-0.407563481600816,-0.405869181838668,-0.40348106515923,-0.402272051070882,-0.399989917811706,-0.398486247632473,-0.397400983400034,-0.395571818647557,-0.393897506650709,-0.391993194753845,-0.390489564672368,-0.388665269708657,-0.387845895804479,-0.38673276863948,-0.385537221384325,-0.383809723220981,-0.38280541551113,-0.380925296298807,-0.379669493407942,-0.378093428865468,-0.375989772504392,-0.375290990356892,-0.374465513369841,-0.373537830301929,-0.372628952326891,-0.371075007492915,-0.369977021778023,-0.367495973587128,-0.365359968312094,-0.363160088786405,-0.361987600030382,-0.360398821489702,-0.357762472358763,-0.356243419891119,-0.353660935183054,-0.352225954433485,-0.351475409832422,-0.350370568245581,-0.348391645929011,-0.346896856009673,-0.344792437899928,-0.343077417137307,-0.341198698579741,-0.339764895607609,-0.337364322413783,-0.336295816358564,-0.334527580624937,-0.3325633402489,-0.330518459042723,-0.328463333938255,-0.326460904436568,-0.323933635054107,-0.321209290163426,-0.318557451748391,-0.315471747586294,-0.311968375890876,-0.305694587619976,-0.302000473945379,-0.298509128457903,-0.292157539047679,-0.285096493939027,-0.269014091038071,-0.237281124347252,12371089180977.6,13294083745524.3,14317189753398.1,14837679958298.3,15057517993228.3,15291849056719.9,15676837236672.6,15832411878795.6,16109309607246,16287333668357.7,16387981515214.7,16490921579225.4,16629802145984.7,16728293190702,16806658317370.6,16923280167117.7,16978612062995.6,17090541930110.3,17165578688237.3,17281883175527.3,17405700366496.2,17484388688695.7,17524426362534.2,17601544082730.9,17663159241237.9,17742793705120,17796276803596.7,17877445456149.4,17949253886520.1,18005464991554.1,18073900921024.9,18121563428542.5,18191482689140.4,18240173426291.3,18327411781316.1,18371462462291.3,18401820055302.5,18456798825086.5,18497526564390.7,18533327480045.3,18597615352992.8,18661971488417.8,18757392879791.3,18810412715603.5,18852126527060.4,18907340673566.7,18965248313542.9,19030618754448.1,19065982597259.2,19118076762759.1,19158714568105.6,19219727714150.2,19281232894282.7,19314149893320.4,19357523045248.3,19397477713889.6,19419559841248.1,19466923168180.4,19497965248912,19532910358938.8,19575271461822.8,19625697016319.2,19663411800523.7,19719101041937,19781918327398.1,19831662479808.2,19876298433742.8,19903234565369.1,19975294975216.4,20004503632010,20049524078900.5,20090301143985.6,20138857909590,20159667553413.6,20185705961323.9,20207778366222.9,20271111761061.4,20329040930124.2,20376981887608.4,20411678588157.5,20437474186635,20483551863561.3,20550623075031.5,20601422436474.7,20645564227977.4,20705622183529.4,20774535119409.4,20809539432857.3,20867135925645.9,20937270110583,21038001041831.1,21103131033623.7,21203295520222.8,21336056322417.5,21450612264112.1,21568193360466.6,21691575571617.5,21966540807402,22144282729729,23677867238267,-3.79618296248509,-3.49242412346958,-3.31067223579977,-3.17070650953426,-3.10203158535454,-3.05712475260049,-3.03474438861678,-3.01082337591429,-2.98585221226433,-2.96215813247702,-2.95348524897066,-2.93794241046559,-2.92760995664582,-2.92033222488641,-2.91482948769994,-2.90685812329828,-2.90139229202715,-2.89339678390476,-2.88699151828006,-2.87755790639708,-2.86820734603235,-2.86144746870598,-2.84459134765503,-2.84042730734325,-2.83209696571167,-2.8236508337028,-2.81697628919577,-2.81067257408599,-2.80089718223111,-2.79340926252495,-2.78385010912513,-2.77816651794246,-2.77273508469854,-2.76829203543433,-2.7598206177091,-2.75558857319052,-2.74921542338527,-2.74467176156639,-2.73822692614561,-2.73560209575563,-2.72748444612031,-2.7223327423411,-2.71829559116505,-2.70954034710979,-2.70560765329783,-2.69833045710294,-2.69149992983444,-2.68241442030041,-2.67802403770706,-2.67346914845925,-2.66876208604993,-2.65896719317404,-2.65150354728731,-2.64721290167203,-2.64111114835161,-2.63604412008822,-2.62780367678411,-2.6231433807995,-2.61791941578425,-2.61553600634767,-2.61096915929882,-2.60628873221763,-2.60112487322897,-2.59930146082368,-2.59319040530358,-2.58935714596766,-2.58592796532049,-2.58030839427678,-2.5753878579424,-2.57144912554219,-2.56377851025404,-2.55649730635997,-2.5520129122552,-2.54736940205021,-2.53848252074502,-2.53425622547979,-2.52970749032617,-2.5213003587047,-2.51170971096724,-2.5040537244372,-2.49463243082747,-2.48766691176241,-2.48209258828147,-2.47448516872737,-2.46422664671091,-2.45443702062487,-2.44179280098801,-2.41633206960579,-2.40720485576132,-2.39723248048369,-2.37803421168518,-2.35834252954751,-2.346215627997,-2.3227869757655,-2.30797665500182,-2.2882358414016,-2.2679996158133,-2.22584528183507,-1.99174126590867,-1.93438001465422
"cur_d238Usw_quant",2000,-0.605827916336382,-0.566833627039366,-0.547047993165384,-0.532035257958012,-0.512231895324847,-0.506223857060862,-0.499357884766666,-0.492683427652204,-0.484722504994817,-0.478519339534983,-0.476155450451498,-0.471073105723208,-0.467715030670949,-0.461930794428724,-0.457475484219731,-0.454932973283624,-0.450145155607788,-0.448270280622554,-0.445454777229904,-0.44377911564714,-0.442120376623279,-0.439607132994327,-0.437891247414608,-0.435482876739746,-0.433305415084297,-0.431712808045895,-0.429567258759671,-0.427530798644896,-0.426238728366487,-0.423568491547388,-0.421531160301456,-0.419750020670491,-0.418387521486854,-0.416840804456387,-0.414609022713896,-0.412610273019243,-0.409889757876585,-0.407585053277639,-0.405882845158366,-0.403487988909778,-0.402282703886713,-0.400006459810029,-0.398492784065858,-0.397412979618846,-0.395579227858823,-0.393906051324117,-0.392001053032303,-0.390496061739949,-0.388674785985444,-0.387856139596389,-0.386740690828478,-0.385551767323196,-0.383814574762479,-0.382814892213488,-0.380929510293828,-0.379678999511045,-0.37809551442169,-0.376005313094897,-0.375306605431214,-0.374474414932802,-0.373547693731175,-0.372639387991029,-0.37108516760261,-0.369993643520337,-0.36750065442877,-0.365366395058451,-0.36316871636457,-0.361995332324079,-0.360406840490175,-0.357767103839737,-0.356243797367921,-0.353667294042386,-0.352234001153662,-0.35148254304064,-0.35037796609959,-0.348404595717459,-0.346905512427153,-0.344794694398868,-0.343083303032215,-0.341203177293954,-0.33977809225917,-0.337366667175189,-0.336299873506513,-0.33452718069476,-0.332569270663601,-0.330522538089795,-0.328472982136042,-0.326469498738121,-0.323941515687646,-0.321214691145808,-0.318559743946302,-0.315485912017591,-0.311987929262687,-0.305696037571587,-0.302008682259764,-0.298510146054251,-0.29215900939778,-0.285095941978795,-0.269015093474511,-0.237283972816576,12368770998943.5,13292274112018.5,14315366186618.7,14837173208608.8,15056175587220.2,15290253025367.7,15675858411297.8,15831961389192.2,16108017317370.1,16286904717646.7,16387006294197.5,16490760993507.7,16629586609135.4,16726931935138.2,16806327833040.4,16922861844029.7,16977923086837.1,17089732565199.1,17164546856962.2,17281546662918.7,17405179473840,17483600235429.8,17524433348153.8,17601574648328.9,17662690710437,17742209386879.4,17795411709387.7,17876823738602.9,17948466216760,18005076670701.9,18073578683374.3,18120430038151.7,18191151219522.2,18239588498002.6,18326681866141.5,18370939563236.8,18401198831563.9,18455894759971.7,18497082131908.2,18532796222660.1,18597063365935.2,18661662840065.3,18756752730611.1,18810017043922.8,18851956241386.6,18907018901398.2,18964814642702.2,19030079997221.7,19065682850620.7,19117820613410.9,19158433611280.4,19219285961100.2,19280632782456.9,19313776361362,19357220870829.1,19397018574922.5,19419134903327.6,19466362894416.6,19497530378292.4,19532506915274.6,19575074167210.2,19625432691646.7,19663221076544,19718657650416.4,19781775816347.9,19831441156904.2,19875905709246.4,19902938719904,19975028803425.7,20004177034913.2,20049069481708.8,20090235287218,20138436399094.2,20159361919676,20185249673731.6,20207587590278.8,20270803340528.9,20328819024156,20376735838343.6,20411318384237.4,20437384491583.3,20483245235270.6,20550533436574.5,20601081864233.7,20645439965932.7,20705520490893.9,20774392917072.1,20809417389853.7,20866983094772,20937086655113.9,21037934197625.8,21102882698686.8,21203089878137.5,21335910358281.7,21450422838053.7,21568141382389.5,21691490473001.1,21966550933468.2,22144263252000.9,23677923448159.6,-3.77935043550581,-3.45854167177939,-3.29286165306466,-3.148880472265,-3.06219111324682,-3.02982605679136,-3.00249182307244,-2.98248538458628,-2.9626117841064,-2.94100547428373,-2.92339365406494,-2.91726254793358,-2.90472578275553,-2.89325483977503,-2.8828820703332,-2.87257787445855,-2.86385226701751,-2.85694026653592,-2.85159752621937,-2.84593321891615,-2.83388542335985,-2.82261100126231,-2.8159731987946,-2.80667035735337,-2.80216040089695,-2.79812129424665,-2.79347443216439,-2.78763586412869,-2.77105064760682,-2.76658419437163,-2.75761215112857,-2.74928283101041,-2.74430083463978,-2.73570694822586,-2.72934157280171,-2.71684536295155,-2.71263393201789,-2.70837593676106,-2.70411093794883,-2.70128415882173,-2.69503038554386,-2.69106173391992,-2.68447830762898,-2.68054153052882,-2.67667855906806,-2.67147252941747,-2.66287687584824,-2.65378489096984,-2.64746271431384,-2.64333084272025,-2.6378021554192,-2.62944193147456,-2.62265958698895,-2.61746945413228,-2.61130751223205,-2.6029237125792,-2.59868970688931,-2.5902713528113,-2.58309123933028,-2.57809614462872,-2.57408283759827,-2.57121005541098,-2.5668986167519,-2.56283562446345,-2.55912933008609,-2.55554429418078,-2.55173060925132,-2.54663862010094,-2.54027540890793,-2.5355001383481,-2.52853951877768,-2.52275513651468,-2.51188043201333,-2.50790274290366,-2.50316850791658,-2.49541369502111,-2.48989282677828,-2.485791177272,-2.47985100613727,-2.47306831629633,-2.45889842172415,-2.45097470941162,-2.43911885249634,-2.433095058988,-2.42181766079859,-2.41389797763618,-2.40344293338981,-2.38647600908682,-2.36098306765599,-2.34805795440121,-2.33419155689601,-2.32241319022797,-2.31376664507846,-2.28970933946456,-2.26795676199483,-2.24959425890682,-2.21532983635929,-2.19595288501753,-1.96627853646394,-1.89388426002482
"cur_d238Usw_quant",3000,-0.605894805446686,-0.5669577353063,-0.547259562899712,-0.532079004226744,-0.512286088527575,-0.506320620168593,-0.499477150518767,-0.492730258513756,-0.484762463598217,-0.478529457427134,-0.476215066269783,-0.471165461878324,-0.46778009325959,-0.461975638433797,-0.457534331240682,-0.454998177900225,-0.450198044740363,-0.448323119596014,-0.445491130804461,-0.443800619299471,-0.442164965834067,-0.439668625464588,-0.437977978179118,-0.435554146301855,-0.433320936996968,-0.43175434431357,-0.429603851196716,-0.427598515230375,-0.426302637948571,-0.42361284961292,-0.421555698484645,-0.419800744592366,-0.418430597356017,-0.416853239329442,-0.414633021367808,-0.412642849392644,-0.409936416170349,-0.407634766948416,-0.405915794598571,-0.403507732405216,-0.402305550472796,-0.400046927890438,-0.398508037921268,-0.397442816932353,-0.39559610965723,-0.393928152886443,-0.392020961783763,-0.390513437610725,-0.388698415048432,-0.38787889918325,-0.386759689267184,-0.385578330759838,-0.383847385247159,-0.382838089197063,-0.380940752256542,-0.379700938996164,-0.378101401393149,-0.376017579636056,-0.37534196350164,-0.374490846888722,-0.373576740747381,-0.372664569476695,-0.371111056664618,-0.370032793163077,-0.367512515942053,-0.365382428827353,-0.3631898685256,-0.362012929085765,-0.360425458753786,-0.357778326778554,-0.356247573093846,-0.353682613553599,-0.352253381796025,-0.351500487906297,-0.350394085136666,-0.3484350319182,-0.346927428819846,-0.344801037778287,-0.343096602220545,-0.34122554198246,-0.339809354340897,-0.337373369877693,-0.336310624212752,-0.334530087829558,-0.332583840505071,-0.330534001942635,-0.32849642797235,-0.326488742306233,-0.323960458543022,-0.3212284794925,-0.318566137923063,-0.315518757121912,-0.312033487288604,-0.305699796298009,-0.302027391238479,-0.29851252237598,-0.292162507103613,-0.285094915858456,-0.269017376955656,-0.237290200910519,12363655525028.2,13288095092708.3,14311208359656.3,14835933124280.7,15053119552369.3,15287802869927.3,15673628707488.6,15830818644730.4,16105099332228.7,16285871815439.5,16384806771220,16490343097623.9,16629174019605.4,16723810961698.9,16805522516766,16921842395960.3,16975541348338.8,17087888721937.4,17162156460000.2,17280649951898.2,17404014407285.6,17481845198406.3,17524352818171.6,17601469892931.5,17661576193363.1,17740905732781.6,17793460571976.6,17875380686124.5,17946625280244.7,18004151869629.8,18072660735060.7,18117839117519.7,18190637227427.8,18238249035682.1,18325065811394,18369732695338.9,18399772366122.2,18453911005381.1,18496048090651,18531557660938.6,18595782075761.2,18660888761206.1,18755408541863.5,18809045123620.3,18851570795944.9,18906236736354.6,18963880028988.5,19028876025220.4,19064936558731.9,19117200492340.2,19157728671786.9,19218272426809.5,19279264592929.9,19312940439463.8,19356444146223,19395933569034.2,19418182581493.1,19465077821318.5,19496522161815.1,19531781957736.6,19574030544617.4,19624741644515.3,19663244332643.9,19717701939986.6,19781412469987.9,19830861286863.7,19875544776002.7,19902261767718.4,19974387811103,20003426692282.2,20048066609121.3,20090019339223.9,20137285568797.9,20158500418535.8,20184212207406.6,20207373444156.2,20270108001769,20328302097146.3,20376149500203,20410434434847.1,20436936829198.6,20482557227372.7,20550313940193.4,20600310390921.9,20645134641478.4,20705266423978.8,20774042967917.7,20809108411016.6,20866644709291.3,20936647467907.4,21037760037014,21102331409286,21202637165820.1,21335573093229.7,21450014340425,21568018712099.1,21691293466551.9,21966564465458.8,22144221178685.4,23678048993770.9,-3.76248644581607,-3.4217399919991,-3.2747088647147,-3.1208726372351,-3.01777769746388,-2.99477375105398,-2.96922108454907,-2.94698868743414,-2.93334775742969,-2.91363359260358,-2.89645446513247,-2.886692174493,-2.87519649439332,-2.85725909340069,-2.84568492931335,-2.83316588033424,-2.82790598216997,-2.81713030626478,-2.81047389625165,-2.80596483434075,-2.79705103941934,-2.7869489209273,-2.78144259579482,-2.77613852832279,-2.76652298810115,-2.76091409917809,-2.75618214853069,-2.74741214861224,-2.74434390104843,-2.73319355016039,-2.72446685739738,-2.71725651830328,-2.70736656983594,-2.69833234823412,-2.69278227068939,-2.68966439049692,-2.68210160451105,-2.67562515983507,-2.6714472309163,-2.66411553169134,-2.6606849170146,-2.65649154977392,-2.64898136157241,-2.64428254456054,-2.63720323847828,-2.63190448782252,-2.62517729654754,-2.61876779582631,-2.61133239642832,-2.60547839911929,-2.59901105239368,-2.59608848647942,-2.58780603347213,-2.5814829139697,-2.57491030825162,-2.56693346234756,-2.55885647085631,-2.5515335152084,-2.54512107503375,-2.54092895726154,-2.53670932284795,-2.53127754302722,-2.52460251956107,-2.52154010934645,-2.51736851742229,-2.51277163426295,-2.50786523343872,-2.50531977676755,-2.49831383182452,-2.49466178897957,-2.48995764665923,-2.48272316768994,-2.47456946935384,-2.46848972897541,-2.46073349595359,-2.45190714511991,-2.44560739815976,-2.44026848042924,-2.43277240442192,-2.4289499752694,-2.41942956527099,-2.40850061887476,-2.38812083684957,-2.38451650134046,-2.37644566164517,-2.3677494381314,-2.35137724662047,-2.33730349014275,-2.31899412501308,-2.30224744040306,-2.28996600467348,-2.27888978012857,-2.26191349592983,-2.24184320398008,-2.22263594995931,-2.20738691607129,-2.17504540778135,-2.13897357360536,-1.93646136464882,-1.82215861587292
